,address,balance,current_balance,perc_remains,ens
233,0x05e97b09492cd68f63b12b892ed1d11d152c0eca,1015.2,8e-09,7.880220646178094e-10,
234,0x84cc7878da605fdb019fab9b4ccfc157709cdda5,1336.922,0.0,0.0,
235,0x79cac6494f11ef2798748cb53285bd8e22f97cda,2000.0,2.2e-08,1.1e-09,
236,0xbd5a8c94bd8be6470644f70c8f8a33a8a55c6341,200.0,1.5e-08,7.5e-09,
237,0xb119e79aa9b916526581cbf521ef474ae84dcff4,1470.7,400.58645125267174,27.23780861172719,
238,0xaff1045adf27a1aa329461b24de1bae9948a698b,33.4,0.0,0.0,
239,0x4398628ea6632d393e929cbd928464c568aa4a0c,1400.0,0.0,0.0,
240,0x99997668f7c1a4ff9e31f9977ae3224bcb887a85,291.2,171.5655557007778,58.91674302911325,
241,0xbc0e8745c3a549445c2be900f52300804ab56289,33104.697,0.6716793204890774,0.002028954744666829,
242,0xe5bab4f0afd8a9d1a381b45761aa18f3d3cce105,1508.01,0.0058,0.00038461283413239965,
243,0xbe60037e90714a4b917e61f193d834906703b13a,1700.0,2e-08,1.176470588235294e-09,
244,0x8ed4284c0f47449c15b8d9b3245de8beb6ce80bf,800.0,0.0,0.0,
245,0x333ad1596401e05aea2d36ca47318ef4cd2cb3df,2910.0,0.008759199831134167,0.00030100343062316727,
246,0x22db559f2c3c1475a2e6ffe83a5979599196a7fa,1000.0,0.0,0.0,
247,0xfdf449f108c6fb4f5a2b081eed7e45e6919e4d25,2000.0,71.350622675,3.56753113375,
248,0x0be1bcb90343fae5303173f461bd914a4839056c,6000.0,0.00085091830116418,1.4181971686069665e-05,
249,0xb981ad5e6b7793a23fc6c1e8692eb2965d18d0da,9999.924,0.5986793204890773,0.00598683870486493,
250,0xc75d2259306aec7df022768c69899a652185dbc4,4000.0,0.09871728195630934,0.0024679320489077337,
251,0x6c2e9be6d4ab450fd12531f33f028c614674f197,3580.0,0.0,0.0,
252,0x6dcc7e64fcafcbc2dc6c0e5e662cb347bffcd702,20000.0,0.003855504,1.927752e-05,
253,0xaabdb35c1514984a039213793f3345a168e81ff1,309.76,3.845e-15,1.2412835743801652e-15,
254,0xd315deea1d8c1271f9d1311263ab47c007afb6f5,69.76,1.78614679618,2.5604168523222475,
255,0x4faf90b76ecfb9631bf9022176032d8b2c207009,1000.032,1.0066793204890774,0.10066471077816283,
256,0x3e7a966b5dc357ffb07e9fe067c45791fd8e3049,59.1,0.009389,0.01588663282571912,
257,0x2e64a8d71111a22f4c5de1e039b336f68d398a7c,2000.0,0.0,0.0,
258,0x181fbba852a7f50178b1c7f03ed9e58d54162929,666.0,25.998679139887443,3.903705576559676,
259,0x4f7330096f79ed264ee0127f5d30d2f73c52b3d8,499.97,499.97,100.0,
260,0xa8a8dbdd1a85d1beee2569e91ccc4d09ae7f6ea1,5800.0,0.000897159750359,1.546827155791379e-05,
261,0x1f9c3268458da301a2be5ab08257f77bb5a98aa4,200.0,0.010231693,0.0051158465,
